Target1,Target2,Mean
sci.electronics,rec.sport.baseball,1.4048190982571962
sci.electronics,rec.sport.hockey,1.4052668868042777
sci.electronics,sci.crypt,1.4007638071856057
sci.electronics,sci.electronics,1.3963066904907147
sci.electronics,sci.med,1.4042944835522821
sci.electronics,sci.space,1.4031235124735102
sci.electronics,soc.religion.christian,1.404496146216218
sci.electronics,talk.politics.guns,1.4029320388219755
sci.electronics,talk.politics.mideast,1.4054735396118327
sci.electronics,talk.politics.misc,1.4036252361575123
sci.electronics,talk.religion.misc,1.404641311289694
sci.med,alt.atheism,1.4021146849816606
sci.med,comp.graphics,1.405104441138206
sci.med,comp.os.ms-windows.misc,1.4055950169081597
sci.med,comp.sys.ibm.pc.hardware,1.4049379722679807
sci.med,comp.sys.mac.hardware,1.4048130249761341
sci.med,comp.windows.x,1.405645151613795
sci.med,misc.forsale,1.4064542429738733
sci.med,rec.autos,1.403914237867472
sci.med,rec.motorcycles,1.404290534259419
sci.med,rec.sport.baseball,1.404529051870933
sci.med,rec.sport.hockey,1.4049949662403007
sci.med,sci.crypt,1.402264689255107
sci.med,sci.electronics,1.4042944835522817
sci.med,sci.med,1.3901910060416371
sci.med,sci.space,1.4033767419435121
sci.med,soc.religion.christian,1.4021510399140253
sci.med,talk.politics.guns,1.4017841827765412
sci.med,talk.politics.mideast,1.4036361449336334
sci.med,talk.politics.misc,1.4015753776973157
sci.med,talk.religion.misc,1.4026320370958942
sci.space,alt.atheism,1.402506577501342
sci.space,comp.graphics,1.4039703412491427
sci.space,comp.os.ms-windows.misc,1.4048227290778932
sci.space,comp.sys.ibm.pc.hardware,1.4044900988069424
sci.space,comp.sys.mac.hardware,1.4041334810314448
sci.space,comp.windows.x,1.4047453364351434
sci.space,misc.forsale,1.4053180081756529
sci.space,rec.autos,1.4029835431681072
sci.space,rec.motorcycles,1.4037844519868048
sci.space,rec.sport.baseball,1.4039678796905417
sci.space,rec.sport.hockey,1.4041914699752094
sci.space,sci.crypt,1.4010556625887776
sci.space,sci.electronics,1.4031235124735109
sci.space,sci.med,1.4033767419435124
sci.space,sci.space,1.3872097930639005
sci.space,soc.religion.christian,1.4030993137136187
sci.space,talk.politics.guns,1.40140337682512
sci.space,talk.politics.mideast,1.4035890710029104
sci.space,talk.politics.misc,1.401373779002157
sci.space,talk.religion.misc,1.4030483570174443
soc.religion.christian,alt.atheism,1.3907153816410422
soc.religion.christian,comp.graphics,1.4052213652010457
soc.religion.christian,comp.os.ms-windows.misc,1.4057378409418082
soc.religion.christian,comp.sys.ibm.pc.hardware,1.4052333013918612
soc.religion.christian,comp.sys.mac.hardware,1.4050378887503787
soc.religion.christian,comp.windows.x,1.405882358110233
soc.religion.christian,misc.forsale,1.4070032658402325
soc.religion.christian,rec.autos,1.4032112963226158
soc.religion.christian,rec.motorcycles,1.4038255075727262
soc.religion.christian,rec.sport.baseball,1.4037315588767871
soc.religion.christian,rec.sport.hockey,1.4041484664605473
